season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022.0,1304063,CSK v SRH,CSK,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,1,DJ Bravo,Dwayne Bravo,8,5,16,1,0,160.00,False,True,{},,not out,,
2022.0,1304063,CSK v SRH,CSK,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,CSK,1,CJ Jordan,Chris Jordan,6,3,4,0,0,200.00,False,True,{},,not out,,
2022.0,1304063,CSK v SRH,CSK,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Abhishek Sharma,Abhishek Sharma,75,50,81,5,3,150.00,False,False,"{'wickets': 2, 'runs': 145}",17.1,c Jordan b Bravo,End of Abhishek's brilliant stay in the middle! Bravo's slower ball does it for CSK. Takes the aerial route but ends up finding long-off on the bigger side of the ground. Greeted with a standing ovation by the SRH dugout and rightly so.,
2022.0,1304063,CSK v SRH,CSK,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,KS Williamson,Kane Williamson,32,40,53,2,1,80.00,True,False,"{'wickets': 1, 'runs': 89}",12.1,c Ali b Mukesh Choudhary,"And there's the wicket! Choudhary gets Williamson. Soft, soft dismissal. Full ball outside off, catching practice for Moeen at short extra cover. The SRH captain is livid with himself.",
2022.0,1304063,CSK v SRH,CSK,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,RA Tripathi,Rahul Tripathi,39,15,32,5,2,260.00,False,True,{},,not out,,
2022.0,1304063,CSK v SRH,CSK,SRH,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,N Pooran,Nicholas Pooran,5,2,4,1,0,250.00,False,True,{},,not out,,
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,5,9,11,1,0,55.55,True,False,"{'wickets': 1, 'runs': 11}",1.6,c Rashid Khan b Pandya,"<b>bumper, flapped to midwicket!</b> Another low score for Agarwal, and he's chewed up quite a few balls this time, too. Banged into the pitch and he took on the pull, but it came high off the bat, presenting Rashid Khan with an easy catch. Kings lose their captain early, and it's Titans' captain who does the job",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,S Dhawan,Shikhar Dhawan,35,30,56,4,0,116.66,False,False,"{'wickets': 3, 'runs': 86}",10.1,c &dagger;Wade b Rashid Khan,"Tickled to the keeper! Full length ball on middle and off, and turning away from the left-hander. Dhawan has a poke at that with a slightly open face of the bat, but the ball turns away more than he perhaps anticipated, as the outside edge lands right into the keeper's gloves, who goes up straightaway",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,JM Bairstow,Jonny Bairstow,8,8,17,2,0,100.00,False,False,"{'wickets': 2, 'runs': 34}",4.5,c Tewatia b Ferguson,"<b>goes for the ramp, picks out short third!</b> Bairstow won't be improving that powerplay strike rate today. Fiery short ball and it veered back at him like a barracuda in the shallows, maybe struck the glove, otherwise it was travelling... well intercepted by the leaping Tawatia. <del>Sachin</del> Third ump wants to check the catch, but it was clean",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,LS Livingstone,Liam Livingstone,64,27,58,7,4,237.03,False,False,"{'wickets': 6, 'runs': 153}",15.3,c Miller b Rashid Khan,"<strong>gone, taken at deep square leg!</strong> This time there is no doubt about the catch. Rashid pulls his length back to go even shorter on middle and off, as Livingstone goes deep in the crease to pull. But he finds Miller, who has a little leap before taking that well inside the rope. Kings losing wickets in a hurry here",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,JM Sharma,Jitesh Sharma,23,11,17,1,2,209.09,False,False,"{'wickets': 4, 'runs': 124}",13.1,c Shubman Gill b Nalkande,"<strong>taken at long-on!</strong> Jitesh's fun is over. A slower ball on a full length on off, and although that was there in the slot to put away, Jitesh was perhaps beaten by the lack of pace there since the ball didn't come to him as well as he would have liked. Gill in the deep comes running forward, and goes low to take a good catch pretty close to the circle",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,OF Smith,Odean Smith,0,1,2,0,0,0.00,False,False,"{'wickets': 5, 'runs': 124}",13.2,c Shubman Gill b Nalkande,"<strong>Another catch for Gill!</strong> <b>Nalkande on a hat-trick on IPL debut.</b> Smith looks to send that firing first ball, but finds long-on. It was a full ball on off - a knuckle ball - as Smith had a free swing of the arms as if all he had to do was dispatch that at any cost. There is only height that he can manage to get, as Gill runs to his right this time, and waits patiently for the ball to land into his bag",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,15,8,15,0,2,187.50,False,False,"{'wickets': 7, 'runs': 154}",15.5,lbw b Rashid Khan,"<strong>the umpire waits for ages before giving that out!</strong> Rashid had run away to the keeper while celebrating already with his right hand up before realising that there had no response from the umpire, as he looked back. But <strong>Shahrukh reviews</strong>. No inside edge there, as he goes down on his back knee to sweep this good length ball on middle and leg but the ball hits his back thigh. And replays show the ball would have crashed into middle and leg",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,1,1,9,0,0,100.00,False,False,"{'wickets': 8, 'runs': 156}",16.2,run out (Mohammed Shami/&dagger;Wade),"<strong>run-out at the keeper's end?</strong> Yup, he is short of the crease. They wanted a second for once, but Rabada was sent back after they realised it wasn't possible, as he had to dive to try and get in. Not sure where they saw the second run there. Shami at third man scampered across to his right to pick the ball and throw back flat to the keeper after the ball was bowled on a back on off, with Chahar opening the bat face to beat diving to his right",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,22,14,25,2,1,157.14,False,True,{},,not out,,
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,VG Arora,Vaibhav Arora,2,6,8,0,0,33.33,False,False,"{'wickets': 9, 'runs': 162}",17.5, b Mohammed Shami,"<strong>those stumps are splattered!</strong> Kings in danger of getting bowled out with two overs left. On a good length with an upright seam - that enviable seam position of Shami - and pitching on middle and off. That goes with the arm, as Arora's poke is late, by which time the middle and off stumps are destroyed",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,Arshdeep Singh,Arshdeep Singh,10,5,14,1,0,200.00,False,True,{},,not out,,
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,GT,2,MS Wade,Matthew Wade,6,7,18,1,0,85.71,False,False,"{'wickets': 1, 'runs': 32}",3.2,c &dagger;Bairstow b Rabada,"<b>got him, gobbled up in the corridor!</b> Immaculate line and decking away just a <i>fraction</i>, Wade wants to force it off the back foot, only manages to feather through to Bairstow behind the stumps! Rabada makes the breakthrough for Kings",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,GT,2,Shubman Gill,Shubman Gill,96,59,96,11,1,162.71,False,False,"{'wickets': 3, 'runs': 170}",18.5,c Agarwal b Rabada,"<strong>taken at extra cover! Gill falls for 96.</strong> Another full toss from Rabada that is on a near yorker length which is really wide of off. Gill reaches out for it, and ends up pushing that to Agarwal placed a step closer in than what he has been today. We've seen a no-ball, then two fours this over, and now a wicket. This game nearing a twist, maybe?",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,GT,2,B Sai Sudharsan,Sai Sudharsan,35,30,58,4,1,116.66,False,False,"{'wickets': 2, 'runs': 133}",14.4,c Agarwal b Chahar,"<strong>goes for the big one, and skies that to cover!</strong> This was a googly bowled from back of the hand on a full length outside off, and so threatened to turn away from him. Sudharsan wanted to loft over the off side, but only got height without any distance. Mayank at the edge of the extra cover circle takes that to his left after keeping his eyes on the ball all along",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,GT,2,HH Pandya,Hardik Pandya,27,18,28,5,0,150.00,True,False,"{'wickets': 4, 'runs': 172}",19.1,run out (&dagger;Bairstow),"<strong>Pandya is run-out!</strong> Bairstow shatters the stumps at his end by dribbling the ball with an underarm throw to dislodge the bail on middle and leg stump. Pandya can only walk back with a little mutter to himself. It was a good length ball wide of off, as Miller had a swing at that away from his body but was beaten. They had to run - that is all Miller knew - and Pandya fell well short",
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,GT,2,DA Miller,David Miller,6,4,10,1,0,150.00,False,True,{},,not out,,
2022.0,1304062,PBKS v GT,PBKS,GT,"Brabourne Stadium, Mumbai",Mumbai,India,GT,2,R Tewatia,Rahul Tewatia,13,3,5,0,2,433.33,False,True,{},,not out,,
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,DC,1,PP Shaw,Prithvi Shaw,61,34,37,9,2,179.41,False,False,"{'wickets': 1, 'runs': 67}",7.3,c &dagger;de Kock b Gowtham,"<b>nicks him off!</b> Gowtham changes the angle, gets a bit of extra bounce, and makes the breakthrough for LSG! Round the wicket, Shaw went back to cut, but a fat top edge nestled in de Kock's gloves. Prithvi 100 walks slowly from the field, won't be getting 100 today",
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,DC,1,DA Warner,David Warner,4,12,42,0,0,33.33,False,False,"{'wickets': 2, 'runs': 69}",8.3,c Badoni b Ravi Bishnoi,"<b>Bishnoi's got him again!</b> Third time in six balls in T20... and Warner's lengthy-but-unproductive stay is over! Went back looking to cut one angled across him, but only managed a limp top edge to short third. Looking at the replay, Warner made the tiniest motion to change his grip, so Bishnoi threw in a wide googly",
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,DC,1,R Powell,Rovman Powell,3,10,14,0,0,30.00,False,False,"{'wickets': 3, 'runs': 74}",10.3, b Ravi Bishnoi,"<strong>Another wrong'un. Another wicket for Bishnoi </strong>and he celebrates this with a big roar. Googly from over the wicket, fizzing in to hit off stump. Powell has a roundhouse swipe to the leg side and fails to touch the ball in the end. LSG are well and truly back into the contest",
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,DC,1,RR Pant,Rishabh Pant,39,36,57,3,2,108.33,True,True,{},,not out,,
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,DC,1,SN Khan,Sarfaraz Khan,36,28,49,3,0,128.57,False,True,{},,not out,,
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,KL Rahul,KL Rahul,24,25,52,1,1,96.00,True,False,"{'wickets': 1, 'runs': 73}",9.4,c Shaw b Kuldeep Yadav,"<b>Rahul miscues, taken by long-off running in!</b> From nowhere, DC get the breakthrough. Rahul skips out and looks to launch this into central Mumbai, but sends it more or less straight up. Shaw doesn't hold it cleanly, but still manages to do the job",
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,Q de Kock,Quinton de Kock,80,52,97,9,2,153.84,False,False,"{'wickets': 3, 'runs': 122}",15.6,c Khan b Kuldeep Yadav,"Sarfaraz takes another catch, this time at short third man off a legal ball. Starts outside off and breaks away from de Kock. The batter backs away and aims to hit it over cover, but instead slices Kuldeep's stock ball to short third man off an outside edge",
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,E Lewis,Evin Lewis,5,13,18,0,0,38.46,False,False,"{'wickets': 2, 'runs': 86}",12.3,c Kuldeep Yadav b Lalit Yadav,"<strong>Lalit takes out the left-handed Lewis</strong>. The other Yadav - Kuldeep - settles underneath this skier at midwicket. Bowled into the pitch on a hard length, and angling in towards off stump. Lewis miscues a pull and holes out to give DC more hope. He falls for 5 off 13 balls",
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,DJ Hooda,Deepak Hooda,11,13,50,0,0,84.61,False,False,"{'wickets': 4, 'runs': 145}",19.1,c Patel b Thakur,"Holes out to Axar who throws himself forward at sweeper cover. Full and wide of off, as Thakur hides it away from the batter's swinging arc, sliced away in the air to Axar. Hooda-Krunal pair can't bring it home for LSG",
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,KH Pandya,Krunal Pandya,19,14,25,0,1,135.71,False,True,{},,not out,,
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,2,A Badoni,Ayush Badoni,10,3,4,1,1,333.33,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,RG Sharma,Rohit Sharma,3,12,15,0,0,25.00,True,False,"{'wickets': 1, 'runs': 6}",2.5,c &dagger;Billings b Yadav,"<B>that was coming!</B> Rohit never looked comfortable, and now falls to Yadav for the fifth time in their IPL rivalry! Short, skidding into the pull, a spiralling top-edge, Billings calls as he runs back to fine leg, and avoids the collision as he pouches the offering!",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,Ishan Kishan,Ishan Kishan,14,21,53,1,0,66.66,False,False,"{'wickets': 3, 'runs': 55}",10.6,c SS Iyer b Cummins,"<strong>gone!</strong> Gifted to the man close in at midwicket. Kishan was struggling all this while, and he falls to Cummins for the third time in his career. On that hard length again from Cummins, and with good pace. That pitched on middle and leg, and Kishan looked to pull. But that seemed to have hurried on to him, and went bang to Shreyas, who took it in front of his stomach",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,D Brevis,Dewald Brevis,29,19,24,2,2,152.63,False,False,"{'wickets': 2, 'runs': 45}",7.5,st &dagger;Billings b Varun,"huge swing, and <B>off come the bails!</B> Billings is quietly confident here, his toe seemed anchored, but it did wobble with the force of his yank across the line. Nope, in fact, it was already well out of the crease! Smart glovework, and so ends a sparky cameo",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,SA Yadav,Suryakumar Yadav,52,36,57,5,2,144.44,False,False,"{'wickets': 4, 'runs': 138}",19.1,c &dagger;Billings b Cummins,"that is a wide yorker, and Surya has a slash but is beaten. There is half an interest for a caught behind, and <B>Shreyas goes upstairs</b> with some hope. That pitched very full, and around an imaginary seventh stump. Surya had a go at that away from his body, and guess what... There is a spike as the ball passes bat, and out of nothing, Surya has to leave. Woah, maybe a luck break for Knight Riders since nobody really looked convinced with that review",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,NT Tilak Varma,Tilak Varma,38,27,50,3,2,140.74,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,KA Pollard,Kieron Pollard,22,5,7,0,3,440.00,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,AM Rahane,Ajinkya Rahane,7,11,22,0,0,63.63,False,False,"{'wickets': 1, 'runs': 16}",4.1,c Sams b Mills,"banged in short, and <B>strikes first ball!</B> That's a wonderful start, Rahane climbed into the pull, but the left-arm line, into the body, had him cramped from the get-go. Sams backpedals at deep midwicket, clings on inside the rope, and KKR lose their first!",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,VR Iyer,Venkatesh Iyer,50,41,84,6,1,121.95,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,SS Iyer,Shreyas Iyer,10,6,9,2,0,166.66,True,False,"{'wickets': 2, 'runs': 35}",5.6,c Tilak Varma b Sams,"banged in short, and <B>the short ball strikes again!</B> Left-arm over, into the body, grip off the deck, Iyer tried to roll his wrists, but like Mills' bouncer, it just came on quickly from a lively deck, and square leg stoops to gather, five metres in from the rope",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,SW Billings,Sam Billings,17,12,19,0,2,141.66,False,False,"{'wickets': 3, 'runs': 67}",9.5,c Basil Thampi b Ashwin,"<strong>skips down, and ends up slicing to long-off!</strong> Surya right on the edge of the boundary, and takes it with a little leap. Billings is left with his hands and bat on his head. He came down the pitch to that full ball outside off, and once he was jumping out, he always had to get bat on ball. Ended up slicing with an open face of the bat, and ends up departing",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,N Rana,Nitish Rana,8,7,10,0,1,114.28,False,False,"{'wickets': 4, 'runs': 83}",11.4,c Sams b Ashwin,"<strong>taken at deep midwicket!</strong> It was there to be hit by Rana, but alas! That should ideally have been six. Short delivery pitching on middle and leg, and nearly going on straight off the pitch. He went to pull by getting his front leg out of the way, and ended up gifting the man there a catch, as he was placed well inside the rope. Knight Riders losing momentum here",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,AD Russell,Andre Russell,11,5,9,1,1,220.00,False,False,"{'wickets': 5, 'runs': 101}",13.1,c Brevis b Mills,"<strong>taken at point, and the Russell storm/cyclone/earthquake lasts only this longer today!</strong> A short delivery with an upright seam on middle by Mills, as Russell is prepared to pull that early. The ball goes off really slowly off the pitch, as Russell goes to pull with his front leg out of the way. Gets a top edge - again, like he did against Bumrah last over - and gets it to balloon to point",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,PJ Cummins,Pat Cummins,56,15,19,4,6,373.33,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,JC Buttler,Jos Buttler,70,47,109,0,6,148.93,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,4,6,10,0,0,66.66,False,False,"{'wickets': 1, 'runs': 6}",1.5, b Willey,"<b>Royals lose their first wicket.</b> Jaiswal was playing for the swing once again and Willey sneaks this one through his defence to rattle the stumps. A length ball in the channel, Jaiswal goes for the drive away, from his body and leaving the gap between bat and pad. The ball just holds its line and castles him",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,37,29,47,2,2,127.58,False,False,"{'wickets': 2, 'runs': 76}",9.6,c Kohli b Patel,"another slower ball. Fuller length around off, Padikkal goes aerial but fails to middle it as the bat rotates in his hand. It goes up high in the air, Kohli pedals back from mid-off and takes it with reverse cups, and falls on his back after taking the catch. The third umpire wants to make sure if Kohli was in control of the ball and the ball didn't touch the ground as he fell down. Replay shows it was a fair catch, nothing wrong there",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SV Samson,Sanju Samson,8,8,10,0,1,100.00,True,False,"{'wickets': 3, 'runs': 86}",11.4,c &amp; b de Silva,"<b>chipped back, simple caught and bowled!</b> Hasaranga gets his first of the night, looked like a wrong'un or maybe a topspinner, it dipped and then kicked up to hit the splice with Samson attempting to defend on the back foot. Looped straight back to the bowler",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,42,31,44,4,2,135.48,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,F du Plessis,Faf du Plessis,29,20,34,5,0,145.00,True,False,"{'wickets': 1, 'runs': 55}",6.6,c Boult b Chahal,"<b>taken at long-on.</b> Fuller on the leg stump, du Plessis moved towards the leg side and tried to hit over non-striker once again. But this time the ball dips at him and he ends up mistiming it. Boult takes a couple of steps to his left and takes a tumbling catch",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Anuj Rawat,Anuj Rawat,26,25,41,4,0,104.00,False,False,"{'wickets': 2, 'runs': 61}",7.6,c &dagger;Samson b Saini,"<b>Saini strikes.</b> A soft dismissal. Was a length ball outside off, Rawat opens the face of the bat to run it down to third man but ends up playing it too fine. Samson tumbles to his left and takes it just above the ground",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,V Kohli,Virat Kohli,5,6,10,0,0,83.33,False,False,"{'wickets': 3, 'runs': 62}",8.4,run out (&dagger;Samson/Chahal),"<b>Has Kohli been run-out here?</b> A length ball on the pads, Willey flicks it towards square leg, think it hit just his pad, but Kohli charges down the other end. Willey takes half a step down before saying no but Sanju Samson swoops to the ball and throw it off-balance to Chahal, who collects and breaks the stumps. The umpires have sent this upstairs and Kohli has been run-out by a frame",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,DJ Willey,David Willey,0,2,6,0,0,0.00,False,False,"{'wickets': 4, 'runs': 62}",8.5, b Chahal,<b>through the gate!</B> The last two balls have titled the game hugely in RR's favour. Was tossed up around off. Willey came forward to defend but the ball spun back to go through the gap between bat and pad and castle him,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,SE Rutherford,Sherfane Rutherford,5,10,21,0,0,50.00,False,False,"{'wickets': 5, 'runs': 87}",12.3,c Saini b Boult,"<b>Saini bags a swirler!</b> Boult strikes, RCB five down. Short and Rutherford hacked across the line, the ball flying up and over the keeper... but Saini circled around from short third, and then judged it well as the ball dropped a yard or so in front of him, clinging on at full stretch",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Shahbaz Ahmed,Shahbaz Ahmed,45,26,50,4,3,173.07,False,False,"{'wickets': 6, 'runs': 154}",17.5, b Boult,"<b>bowled 'im!</b> Full and straight, tailing in as Shahbaz went across looking to scoop again. Actually deflected off the glove and then through his legs into the stumps. RR break the stand, but is it too late?",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,KD Karthik,Dinesh Karthik,44,23,42,7,1,191.30,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,HV Patel,Harshal Patel,9,4,10,0,1,225.00,False,True,{},,not out,,
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,KL Rahul,KL Rahul,68,50,93,6,1,136.00,True,False,"{'wickets': 5, 'runs': 144}",18.1,lbw b Natarajan,"given! Natarajan goes for the yorker as expected, and Rahul looks to sweep and misses. Looks very out, but Rahul has reviewed... Wasn't quite a yorker, but pitched quite full. Did it pitch in line or outside leg? Juuuust in line, and it's going on to hit middle and off stumps. Rahul finishes with 68 off 50. Hasn't quite managed the late acceleration to make up for the slow start, maybe, but a decent knock given the situation LSG were in",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,Q de Kock,Quinton de Kock,1,4,10,0,0,25.00,False,False,"{'wickets': 1, 'runs': 8}",1.4,c Williamson b Washington Sundar,"got him, a terrific catch from Kane Williamson at short extra-cover, slightly squarer than an orthodox short extra. Again the leg-stump line, again QdK making room to drive inside-out, but he drives in the air, and Williamson throws himself to his right to take a superb catch",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,E Lewis,Evin Lewis,1,5,10,0,0,20.00,False,False,"{'wickets': 2, 'runs': 16}",3.1,lbw b Washington Sundar,"three balls, three missed sweeps, three lbw appeals, and this one's given. Washington has completely tormented Lewis today. Flat slider, pitching on a length just inside off stump and mostly going on with the angle. Clears his front leg to slog-sweep, and he misses and is hit on the thigh pad, right in front. Doesn't review either, and it just looked very out. Umpire's call on leg stump, it turns out.",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,MK Pandey,Manish Pandey,11,10,8,1,1,110.00,False,False,"{'wickets': 3, 'runs': 27}",4.5,c Kumar b Shepherd,"got him, the persistent hard length works for Shepherd. It's on off stump, and Pandey, stepping out and opening up at the hips, ends up with no room for his arms to play what ends up as a straight-bat drive on the up. Ends up hitting it straight to mid-on at stomach height",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,DJ Hooda,Deepak Hooda,51,33,50,3,3,154.54,False,False,"{'wickets': 4, 'runs': 114}",15.1,c Tripathi b Shepherd,"got him. Caught on the midwicket boundary. Hooda steps away from the stumps, looking to make room, and gets a back-of-a-length offcutter that finishes around off stump. He has the room to free his arms, but he doesn't quite hit this pull/slog cleanly, ends up finding the man on the boundary",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,A Badoni,Ayush Badoni,19,12,30,3,0,158.33,False,False,"{'wickets': 7, 'runs': 169}",19.6,run out (&dagger;Pooran/Shepherd),"steps out, looking to make room, and Shepherd bowls a slower length ball wide of off. Slashes and misses, and then they hurry through for the bye. The throw from the keeper comes back to the bowler in his follow-through, and he dives and flicks it onto the stumps at his end to catch Badoni short of his crease",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,KH Pandya,Krunal Pandya,6,3,3,1,0,200.00,False,False,"{'wickets': 6, 'runs': 150}",18.4, b Natarajan,"bang. A bit of late inward swerve on the attempted yorker, and he was looking to clear his front leg and hit into the leg side. Ends up as a swinging full-toss that beats Krunal's inside edge and goes between his legs to hit the base of leg stump",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,LSG,1,JO Holder,Jason Holder,8,3,8,0,1,266.66,False,True,{},,not out,,
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Abhishek Sharma,Abhishek Sharma,13,11,25,2,0,118.18,False,False,"{'wickets': 2, 'runs': 38}",5.1,c Pandey b Avesh Khan,"<B>into orbit</b> and Manish Pandey holds on. Avesh Khan gets his second. Went fullish on off, but went with the cutter. Sharma didn't pick the change in pace and went for the loft after clearing his front leg. Sliced in the air, and Pandey runs in from outside the circle and takes the catch around the cover region",
